Application_ID,Gender,Age,Education,Marital_Status,Employment_Type,Monthly_Income,Loan_Amount,Loan_Term,Credit_Score,Existing_Debt,Approval_Status,Application_Date,EMI
APP100196,Female,88.0,Not Graduate,Married,Salaried,197211.0,101818.0,60.0,751.0,567247.0,Rejected,2024-11-24,2163.331598411919
APP100197,Male,53.0,Graduate,Married,Salaried,106985.0,1094406.0,72.0,577.0,805884.0,Rejected,2023-05-18,20274.788016829916
APP100198,Female,86.0,Graduate,Single,Salaried,195840.0,479782.0,48.0,539.0,136135.0,Approved,2021-06-26,12168.51100548991
APP_MISSING_4,Female,64.0,Graduate,Married,Self-Employed,120386.0,399479.0,24.0,706.0,376586.0,Rejected,2021-04-16,18433.92902838481
APP100200,Male,59.0,Graduate,Married,Salaried,28054.0,1524692.0,72.0,332.0,641190.0,Approved,2024-03-11,28246.196650015114
APP100201,Male,48.0,Graduate,Married,Self-Employed,37517.0,455202.0,36.0,691.0,174887.0,Rejected,2022-09-12,14688.088145009258
APP100202,Male,53.0,Not Graduate,Married,Self-Employed,43483.0,178801.0,12.0,542.0,299999.0,Rejected,2021-06-26,15719.448552612992
APP100203,Female,34.0,Graduate,Single,Self-Employed,146665.0,383219.0,48.0,379.0,509780.0,Rejected,2024-10-24,9719.423861280411
APP100204,Male,37.0,Graduate,Married,Self-Employed,69908.0,2193377.0,12.0,543.0,350403.0,Approved,2019-01-29,192832.68498489735
APP100205,Female,25.0,Graduate,Married,Salaried,41657.0,985534.0,36.0,417.0,5115.0,Approved,2023-09-02,31800.410063891533
APP100206,Male,66.0,Not Graduate,Married,Salaried,193218.0,1545273.0,60.0,375.0,335183.0,Approved,2024-11-16,32832.484522115745
APP_MISSING_5,Male,55.0,Graduate,Single,Self-Employed,152955.0,2720750.0,24.0,669.0,112916.0,Approved,2024-12-29,125548.8083327984
APP100208,Female,70.0,Graduate,Married,Salaried,31405.0,1048284.0,48.0,426.0,822135.0,Rejected,2018-06-28,26587.1904133106
APP100209,Female,45.0,Not Graduate,Single,Salaried,29810.0,1968565.0,60.0,791.0,488908.0,Approved,2021-07-21,41826.188572037936
APP100210,Female,46.0,Not Graduate,Married,Self-Employed,103076.0,2250508.0,72.0,365.0,848969.0,Approved,2023-12-01,41692.54612107377
APP100211,Male,89.0,Graduate,Married,Salaried,17362.0,2276917.0,36.0,763.0,860285.0,Approved,2023-08-08,73469.70706383111
APP100212,Male,28.0,Not Graduate,Single,Self-Employed,42646.0,586470.0,36.0,586.0,836922.0,Rejected,2018-03-28,18923.737273569932
APP100213,Male,64.0,Graduate,Single,Self-Employed,69574.0,1524692.0,72.0,456.0,927821.0,Approved,2021-06-26,28246.196650015114
APP100214,Male,62.0,Graduate,Married,Self-Employed,16059.0,843386.0,60.0,578.0,759108.0,Rejected,2023-06-08,17919.46005085775
APP100215,Female,35.0,Graduate,Married,Self-Employed,113792.0,616422.0,72.0,372.0,15710.0,Rejected,2019-08-05,11419.73397341602
APP100216,Male,67.0,Graduate,Married,Salaried,30710.0,1081050.0,60.0,376.0,178936.0,Approved,2022-11-02,22969.117685116627
APP100217,Female,66.0,Graduate,Married,Self-Employed,146259.0,1750602.0,12.0,847.0,422925.0,Approved,2024-10-28,153905.72801662973
APP100218,Female,39.0,Graduate,Married,Salaried,183961.0,1524692.0,60.0,605.0,788084.0,Approved,2024-09-12,32395.199094913132
APP100219,Male,62.0,Graduate,Single,Self-Employed,88771.0,1685293.0,72.0,543.0,652273.0,Rejected,2018-03-04,31221.464722641635
APP100220,Female,78.0,Not Graduate,Single,Salaried,90468.0,508734.0,72.0,707.0,4010.0,Rejected,2021-03-10,9424.723555018842
APP100221,Male,38.0,Graduate,Married,Salaried,103076.0,1506503.0,72.0,847.0,694015.0,Approved,2018-09-12,27909.230186711622
APP100222,Male,88.0,Graduate,Married,Self-Employed,63633.0,2990270.0,48.0,437.0,596754.0,Approved,2021-06-26,75840.9723674217
APP100223,Male,78.0,Graduate,Single,Self-Employed,136720.0,701355.0,24.0,348.0,588145.0,Approved,2023-09-06,32363.97481144898
APP100224,Female,53.0,Graduate,Single,Self-Employed,143445.0,846015.0,72.0,688.0,805174.0,Rejected,2021-02-14,15673.1366458685
APP100225,Female,41.0,Graduate,Single,Salaried,61035.0,2714314.0,72.0,570.0,139517.0,Approved,2019-02-28,50284.94083650279
APP100226,Female,49.0,Graduate,Married,Salaried,46251.0,1668150.0,12.0,733.0,951452.0,Approved,2020-10-10,146656.88728274097
APP100227,Male,76.0,Not Graduate,Married,Salaried,194750.0,2452094.0,48.0,602.0,555498.0,Approved,2021-06-26,62191.43866484315
APP100228,Male,22.0,Not Graduate,Married,Salaried,71036.0,345064.0,60.0,820.0,354291.0,Approved,2024-03-04,7331.590236249095
APP100229,Female,33.0,Graduate,Married,Salaried,107174.0,169775.0,36.0,390.0,348943.0,Approved,2023-08-28,5478.161705833777
APP100230,Female,28.0,Graduate,Single,Self-Employed,23998.0,1387327.0,60.0,558.0,257627.0,Approved,2024-03-21,29476.598798149756
APP100231,Male,52.0,Graduate,Married,Salaried,22057.0,2764124.0,48.0,563.0,712319.0,Rejected,2019-12-02,70105.32557398734
APP100232,Female,59.0,Not Graduate,Married,Self-Employed,157037.0,2476554.0,24.0,485.0,93605.0,Rejected,2022-02-06,114280.40190088219
APP100233,Female,27.0,Graduate,Single,Self-Employed,8281.0,1524692.0,24.0,319.0,337112.0,Rejected,2020-01-07,70356.80002740092
APP100234,Male,25.0,Not Graduate,Married,Self-Employed,132802.0,2524111.0,60.0,501.0,517585.0,Approved,2022-05-26,53629.89927320421
APP100235,Female,43.0,Not Graduate,Single,Salaried,108022.0,1306997.0,60.0,443.0,438757.0,Approved,2023-10-03,27769.823696493575
APP100236,Male,20.0,Not Graduate,Single,Salaried,93550.0,853982.0,24.0,823.0,910406.0,Approved,2019-08-28,39406.936483565136
APP100237,Male,76.0,Not Graduate,Married,Salaried,161647.0,921759.0,36.0,353.0,217441.0,Approved,2020-10-24,29742.570200604543
APP100238,Female,20.0,Not Graduate,Single,Self-Employed,43342.0,1988806.0,48.0,799.0,74761.0,Approved,2022-07-29,50441.25811052596
APP100239,Female,55.0,Not Graduate,Married,Self-Employed,103076.0,1208956.0,36.0,494.0,300903.0,Approved,2022-03-07,39009.60956111312
APP100240,Female,19.0,Graduate,Married,Self-Employed,172510.0,2128751.0,24.0,692.0,680407.0,Rejected,2020-12-29,98231.05808591489
APP100241,Female,34.0,Not Graduate,Married,Self-Employed,87292.0,1184372.0,72.0,842.0,858916.0,Rejected,2023-10-15,21941.483538164888
APP100242,Male,53.0,Not Graduate,Married,Self-Employed,101357.0,1728920.0,48.0,448.0,634505.0,Approved,2023-08-09,43849.87775200323
APP100243,Male,53.0,Graduate,Single,Salaried,49998.0,1648240.0,12.0,370.0,490013.0,Rejected,2019-12-03,144906.48196799148
APP100244,Male,53.0,Graduate,Married,Salaried,121548.0,1524692.0,36.0,585.0,854468.0,Rejected,2021-03-23,49197.52217694662
APP100245,Female,19.0,Graduate,Married,Self-Employed,50163.0,1922384.0,36.0,346.0,943014.0,Rejected,2022-07-23,62029.92438643828
APP100246,Male,51.0,Graduate,Married,Self-Employed,62443.0,1524692.0,36.0,402.0,796127.0,Approved,2023-09-02,49197.52217694662
APP100247,Male,44.0,Not Graduate,Married,Self-Employed,80534.0,1054831.0,72.0,793.0,152538.0,Rejected,2020-12-27,19541.627986853797
APP100248,Female,54.0,Graduate,Married,Self-Employed,159490.0,1734416.0,48.0,675.0,584943.0,Rejected,2020-11-06,43989.27051056061
APP_MISSING_6,Male,88.0,Not Graduate,Single,Self-Employed,51795.0,2404866.0,72.0,830.0,852348.0,Rejected,2018-06-21,44552.157388466156
APP100250,Male,39.0,Not Graduate,Single,Self-Employed,34194.0,522201.0,60.0,821.0,578747.0,Approved,2020-03-21,11095.227995269033
APP100251,Female,85.0,Not Graduate,Married,Self-Employed,126573.0,2519396.0,48.0,589.0,380252.0,Rejected,2018-09-08,63898.39125516851
APP100252,Male,31.0,Not Graduate,Single,Self-Employed,104559.0,806750.0,24.0,532.0,50553.0,Approved,2021-03-25,37227.41932279155
APP100253,Female,40.0,Graduate,Married,Self-Employed,149566.0,2808479.0,48.0,827.0,412482.0,Approved,2024-02-15,71230.28296223555
APP100254,Female,61.0,Graduate,Single,Salaried,94313.0,1857788.0,36.0,366.0,422704.0,Rejected,2023-04-19,59945.59316246514
APP100255,Female,82.0,Graduate,Married,Self-Employed,36712.0,1384787.0,60.0,842.0,496944.0,Rejected,2023-08-31,29422.631304583138
APP100256,Female,78.0,Not Graduate,Single,Self-Employed,12198.0,1524692.0,60.0,810.0,530995.0,Approved,2019-07-21,32395.199094913132
APP100257,Male,72.0,Graduate,Married,Self-Employed,62301.0,1300521.0,60.0,570.0,530990.0,Approved,2021-11-04,27632.2278349434
APP100258,Male,88.0,Graduate,Married,Self-Employed,160087.0,2110204.0,12.0,551.0,326267.0,Approved,2020-07-16,185520.45689631574
APP100259,Male,67.0,Not Graduate,Married,Self-Employed,188836.0,2071116.0,36.0,646.0,374955.0,Rejected,2024-03-10,66829.08767215213
APP100260,Male,29.0,Not Graduate,Single,Self-Employed,188107.0,55295.0,60.0,496.0,770590.0,Approved,2023-02-08,1174.8553373095824
APP100261,Female,32.0,Graduate,Single,Self-Employed,107528.0,865468.0,60.0,452.0,171899.0,Rejected,2024-10-10,18388.63729217198
APP100262,Male,34.0,Graduate,Single,Salaried,95448.0,831035.0,36.0,570.0,418396.0,Rejected,2020-08-19,26815.16190963082
APP100263,Female,51.0,Graduate,Single,Salaried,22859.0,1360460.0,12.0,414.0,133644.0,Approved,2022-10-06,119606.04794093921
APP100264,Male,52.0,Graduate,Single,Self-Employed,157587.0,1348029.0,60.0,570.0,651258.0,Approved,2024-07-27,28641.632435086336
APP100265,Male,56.0,Graduate,Single,Self-Employed,25965.0,1290602.0,72.0,570.0,651793.0,Approved,2020-11-30,23909.48328508499
APP100266,Male,72.0,Graduate,Single,Salaried,20588.0,233910.0,60.0,507.0,32905.0,Rejected,2019-05-25,4969.896228412775
APP100267,Female,76.0,Not Graduate,Married,Salaried,103076.0,2349411.0,36.0,570.0,819388.0,Rejected,2018-01-20,75808.88453226116
APP100268,Female,22.0,Graduate,Married,Self-Employed,75869.0,1492187.0,36.0,570.0,405771.0,Approved,2020-04-02,48148.67725721093
APP100269,Female,47.0,Graduate,Single,Self-Employed,100568.0,1412785.0,48.0,570.0,237770.0,Approved,2020-01-04,35831.87743785941
APP100270,Female,21.0,Graduate,Married,Salaried,198951.0,1524692.0,12.0,801.0,857246.0,Approved,2022-04-01,134044.6499324982
APP100271,Male,32.0,Not Graduate,Married,Salaried,11575.0,1629646.0,24.0,627.0,790255.0,Approved,2021-11-13,75199.89462622865
APP100272,Female,52.0,Graduate,Married,Self-Employed,112784.0,87936.0,24.0,570.0,607475.0,Rejected,2020-11-03,4057.800242415863
APP100273,Male,53.0,Graduate,Single,Self-Employed,185177.0,1524692.0,24.0,643.0,683172.0,Approved,2019-05-19,70356.80002740092
APP100274,Male,72.0,Graduate,Married,Self-Employed,89966.0,1524692.0,24.0,681.0,347233.0,Approved,2018-05-30,70356.80002740092
APP100275,Male,83.0,Not Graduate,Single,Salaried,51603.0,1463423.0,24.0,491.0,883769.0,Rejected,2019-02-10,67529.54653562761
APP100276,Male,77.0,Not Graduate,Single,Self-Employed,143798.0,799945.0,12.0,536.0,507343.0,Approved,2023-10-08,70327.87441021024
APP100277,Male,41.0,Graduate,Married,Self-Employed,120027.0,981756.0,72.0,332.0,147344.0,Approved,2023-12-14,18187.852391389366
APP100278,Male,39.0,Graduate,Married,Salaried,102672.0,828843.0,36.0,520.0,911873.0,Rejected,2023-12-24,26744.432235301927
APP100279,Female,61.0,Graduate,Married,Self-Employed,39066.0,712436.0,36.0,300.0,470275.0,Approved,2023-11-23,22988.305775628876
APP100280,Male,49.0,Not Graduate,Married,Self-Employed,49780.0,2052009.0,24.0,570.0,499138.0,Rejected,2019-03-05,94689.80414892119
APP100281,Male,68.0,Graduate,Married,Salaried,170025.0,1295082.0,12.0,367.0,392932.0,Rejected,2024-05-08,113858.28306561564
APP_MISSING_7,Male,20.0,Graduate,Single,Salaried,42230.0,1524692.0,48.0,688.0,422215.0,Approved,2022-12-26,38670.128062291675
APP100283,Female,87.0,Graduate,Married,Salaried,11980.0,1234325.0,48.0,570.0,2294.0,Approved,2020-11-03,31305.670798094412
APP100284,Male,49.0,Graduate,Single,Self-Employed,148278.0,1982984.0,72.0,674.0,541132.0,Approved,2023-04-11,36736.43989594853
APP100285,Male,19.0,Not Graduate,Married,Self-Employed,117587.0,2628850.0,48.0,522.0,289475.0,Rejected,2018-11-28,66674.42746243534
APP100286,Female,76.0,Graduate,Married,Salaried,170000.0,1678015.0,72.0,838.0,160228.0,Approved,2024-02-16,31086.63367530958
APP100287,Female,53.0,Graduate,Single,Self-Employed,61336.0,459749.0,12.0,604.0,9682.0,Approved,2019-10-22,40419.241238109804
APP100288,Female,31.0,Not Graduate,Single,Self-Employed,195502.0,1438623.0,60.0,522.0,821297.0,Approved,2022-12-16,30566.487203658977
APP100289,Male,68.0,Graduate,Married,Self-Employed,130964.0,232054.0,48.0,591.0,596587.0,Rejected,2021-02-01,5885.488936366841
APP100290,Female,28.0,Graduate,Married,Self-Employed,30023.0,2554339.0,36.0,828.0,484426.0,Approved,2020-08-26,82421.33466951991
APP100291,Male,27.0,Graduate,Married,Self-Employed,103076.0,79734.0,24.0,416.0,357062.0,Approved,2024-02-16,3679.319556595552
APP100292,Male,75.0,Not Graduate,Married,Salaried,178273.0,2426130.0,60.0,534.0,496944.0,Approved,2018-10-01,51548.092585349434
APP100293,Male,51.0,Not Graduate,Married,Self-Employed,49975.0,122895.0,24.0,550.0,158554.0,Rejected,2021-07-07,5670.980722249107
APP100294,Male,70.0,Not Graduate,Single,Self-Employed,144555.0,1012348.0,36.0,570.0,107001.0,Approved,2018-09-13,32665.622421307096
APP100295,Male,45.0,Not Graduate,Single,Self-Employed,196207.0,685795.0,24.0,769.0,968762.0,Rejected,2021-05-19,31645.95975763722
APP100296,Female,35.0,Not Graduate,Married,Salaried,97723.0,615766.0,72.0,697.0,775548.0,Rejected,2018-09-14,11407.581023835113
APP100297,Male,43.0,Graduate,Married,Self-Employed,164041.0,2700436.0,12.0,762.0,524013.0,Rejected,2020-11-08,237411.2268478589
APP100298,Female,24.0,Graduate,Married,Self-Employed,158750.0,267320.0,72.0,544.0,611249.0,Approved,2022-04-22,4952.326954218976
APP100299,Female,62.0,Not Graduate,Married,Self-Employed,95757.0,2732040.0,12.0,744.0,198792.0,Approved,2019-05-11,240189.72054787615
APP100300,Female,62.0,Graduate,Married,Salaried,165770.0,1686220.0,36.0,570.0,608079.0,Approved,2019-01-02,54409.57638999282
APP100301,Male,88.0,Graduate,Single,Self-Employed,119900.0,315327.0,48.0,570.0,379746.0,Approved,2019-05-12,7997.507346728549
APP100302,Female,52.0,Graduate,Married,Self-Employed,158930.0,2458620.0,48.0,570.0,11143.0,Approved,2018-09-03,62356.95488433831
APP100303,Male,69.0,Graduate,Married,Salaried,88981.0,2779131.0,24.0,725.0,303156.0,Approved,2020-04-22,128242.79527730895
APP100304,Male,38.0,Graduate,Married,Salaried,48343.0,1524692.0,36.0,431.0,368542.0,Rejected,2024-01-30,49197.52217694662
APP100305,Female,45.0,Graduate,Single,Self-Employed,54903.0,2653729.0,36.0,303.0,483508.0,Rejected,2022-11-18,85628.37040471543
APP100306,Female,61.0,Graduate,Married,Salaried,100011.0,1524692.0,12.0,570.0,722150.0,Rejected,2023-10-29,134044.6499324982
APP100307,Male,73.0,Graduate,Married,Salaried,20838.0,753348.0,48.0,553.0,376487.0,Approved,2023-07-28,19106.85150539998
APP100308,Female,27.0,Graduate,Married,Self-Employed,179400.0,2451244.0,48.0,647.0,971841.0,Rejected,2020-04-13,62169.88046892361
APP100309,Female,40.0,Graduate,Married,Self-Employed,76956.0,1087183.0,60.0,493.0,233060.0,Rejected,2021-06-26,23099.42581033084
APP100310,Female,65.0,Not Graduate,Single,Salaried,22633.0,1633124.0,12.0,387.0,830625.0,Approved,2024-03-17,143577.54541662263
APP100311,Male,69.0,Graduate,Single,Salaried,90779.0,293758.0,48.0,623.0,928056.0,Rejected,2018-10-04,7450.4617846244855
APP100312,Male,32.0,Graduate,Single,Salaried,13665.0,857819.0,48.0,570.0,168593.0,Approved,2020-08-18,21756.50595941146
APP100313,Male,72.0,Not Graduate,Married,Salaried,107359.0,2625792.0,72.0,681.0,782711.0,Approved,2024-11-17,48644.996624916035
APP100314,Male,60.0,Not Graduate,Married,Self-Employed,135129.0,726925.0,24.0,519.0,91721.0,Approved,2024-03-02,33543.90057789928
APP100315,Male,67.0,Graduate,Married,Self-Employed,37263.0,1087041.0,48.0,570.0,963121.0,Approved,2018-01-31,27570.168059491098
APP100316,Male,23.0,Not Graduate,Single,Salaried,142623.0,2134975.0,24.0,609.0,25391.0,Rejected,2018-10-01,98518.26410743958
APP100317,Female,50.0,Not Graduate,Single,Salaried,122592.0,1210819.0,48.0,769.0,640460.0,Approved,2024-03-18,30709.497911877243
APP100318,Male,79.0,Not Graduate,Single,Salaried,28906.0,2610475.0,72.0,493.0,806064.0,Approved,2020-07-30,48361.23636770456
APP100319,Male,72.0,Graduate,Married,Self-Employed,33395.0,1458607.0,72.0,570.0,55047.0,Rejected,2024-05-18,27021.916660603314
APP100320,Female,56.0,Not Graduate,Single,Salaried,116859.0,2005811.0,24.0,681.0,128969.0,Approved,2024-11-21,92558.0008419806
APP100321,Male,29.0,Not Graduate,Married,Salaried,193214.0,1311952.0,12.0,591.0,412973.0,Rejected,2020-01-10,115341.42408318589
APP100322,Male,48.0,Graduate,Married,Self-Employed,176281.0,1222829.0,24.0,570.0,498826.0,Approved,2019-04-16,56427.354128379135
APP100323,Male,53.0,Graduate,Single,Self-Employed,112013.0,2094416.0,48.0,499.0,995890.0,Rejected,2019-08-24,53119.80054706962
APP100324,Female,70.0,Not Graduate,Single,Self-Employed,65191.0,491901.0,12.0,579.0,346385.0,Rejected,2020-12-28,43245.91284432908
APP100325,Female,51.0,Not Graduate,Married,Salaried,35631.0,1524692.0,72.0,570.0,66730.0,Approved,2020-07-13,28246.196650015114
APP100326,Male,58.0,Graduate,Married,Self-Employed,120570.0,746788.0,36.0,785.0,162962.0,Approved,2023-10-18,24096.748190111586
APP100327,Female,27.0,Graduate,Single,Self-Employed,141675.0,2907557.0,48.0,441.0,695721.0,Rejected,2021-08-03,73743.15700378345
APP100328,Female,69.0,Graduate,Single,Self-Employed,101678.0,1440062.0,48.0,596.0,250932.0,Approved,2018-05-31,36523.69262620901
APP100329,Female,74.0,Graduate,Married,Self-Employed,86969.0,808594.0,60.0,324.0,721703.0,Approved,2020-04-16,17180.232871263303
APP100330,Female,20.0,Graduate,Single,Self-Employed,187095.0,599795.0,60.0,736.0,991281.0,Rejected,2021-01-31,12743.871182595189
APP100331,Female,74.0,Graduate,Married,Self-Employed,127878.0,2962487.0,12.0,731.0,172639.0,Rejected,2020-09-05,260449.67301237024
APP100332,Male,50.0,Graduate,Married,Self-Employed,22425.0,2019912.0,72.0,324.0,60627.0,Rejected,2024-10-25,37420.562033332186
APP100333,Female,24.0,Not Graduate,Married,Self-Employed,98771.0,1524692.0,36.0,471.0,845874.0,Rejected,2021-11-05,49197.52217694662
APP100334,Female,21.0,Graduate,Married,Self-Employed,174296.0,2478852.0,24.0,385.0,773697.0,Rejected,2024-05-11,114386.44294160578
APP100335,Female,56.0,Graduate,Single,Self-Employed,9245.0,1817892.0,72.0,546.0,201958.0,Rejected,2022-07-09,33677.97228587103
APP100336,Female,65.0,Graduate,Married,Self-Employed,97247.0,1284141.0,60.0,729.0,976132.0,Approved,2021-06-15,27284.201242572824
APP100337,Female,53.0,Graduate,Married,Self-Employed,76422.0,2003562.0,36.0,367.0,788592.0,Approved,2018-10-07,64649.31010845962
APP100338,Male,33.0,Graduate,Married,Salaried,120852.0,2005774.0,36.0,319.0,582116.0,Approved,2022-04-29,64720.68512653239
APP100339,Female,55.0,Not Graduate,Married,Self-Employed,169556.0,1350415.0,12.0,838.0,965818.0,Rejected,2021-04-19,118722.93285371378
APP100340,Male,21.0,Graduate,Married,Salaried,43632.0,1524692.0,24.0,706.0,408075.0,Approved,2024-04-03,70356.80002740092
APP100341,Male,21.0,Graduate,Married,Self-Employed,103076.0,2859887.0,12.0,850.0,612614.0,Rejected,2023-12-05,251429.50298257123
APP100342,Male,44.0,Graduate,Single,Salaried,85247.0,709271.0,36.0,474.0,139230.0,Approved,2023-09-06,22886.18012816038
APP100343,Male,34.0,Graduate,Married,Self-Employed,193867.0,594303.0,24.0,409.0,536653.0,Approved,2024-12-24,27424.06815716515
APP100344,Male,87.0,Graduate,Single,Salaried,95491.0,1296951.0,72.0,634.0,347775.0,Approved,2021-01-24,24027.103829123356
APP100345,Male,71.0,Not Graduate,Married,Self-Employed,17554.0,1639184.0,48.0,635.0,4267.0,Approved,2021-11-09,41573.94096490276
APP100346,Female,25.0,Graduate,Married,Self-Employed,89855.0,1669859.0,60.0,722.0,385530.0,Approved,2022-02-03,35479.568834513826
APP100347,Male,70.0,Graduate,Married,Salaried,193514.0,1463480.0,72.0,617.0,368147.0,Approved,2020-01-10,27112.193068084645
APP100348,Female,22.0,Graduate,Married,Salaried,35183.0,429917.0,24.0,553.0,824304.0,Rejected,2022-01-30,19838.48829624614
