Application_ID,Gender,Age,Education,Marital_Status,Employment_Type,Monthly_Income,Loan_Amount,Loan_Term,Credit_Score,Existing_Debt,Approval_Status,Application_Date
APP100234,Male,25.0,Not Graduate,,self-employed,132802,2524111,60.0,501.0,517585.0,Approved,2022-05-26
APP100235,female,43.0,not graduate,Single,SALARIED,108022,1306997,60.0,443.0,438757.0,Approved,2023-10-03
APP100236,MALE,20.0,Not Graduate,Single,SALARIED,93550,853982,24.0,823.0,910406.0,Approved,2019-08-28
APP100237,male,76.0,not graduate,,Salaried,161647,921759,36.0,353.0,217441.0,Approved,2020-10-24
APP100238,Female,20.0,not graduate,Single,SELF EMPLOYED,43342,1988806,48.0,799.0,74761.0,Approved,2022-07-29
APP100239,female,55.0,not graduate,married,SELF EMPLOYED,156.4k,1208956,36.0,494.0,300903.0,Approved,2022-03-07
APP100240,female,19.0,GRADUATE,MARRIED,,172510,2128751,24.0,692.0,680407.0,Rejected,2020-12-29
APP100241,FEMALE,34.0,not graduate,Married,SELF EMPLOYED,87292,1184372,72.0,842.0,858916.0,Rejected,2023-10-15
APP100242,Male,150.0,Not Graduate,married,SELF EMPLOYED,101357,1728920,48.0,448.0,634505.0,,2023-08-09
APP100243,Male,53.0,GRADUATE,Single,SALARIED,49998,1648240,12.0,370.0,490013.0,Rejected,2019-12-03
APP100244,male,150.0,Graduate,MARRIED,Salaried,121548,1229927 rs,,585.0,854468.0,Rejected,2021-03-23
APP100245,FEMALE,19.0,Graduate,married,Self-Employed,50163,1922384,36.0,346.0,943014.0,Rejected,2022-07-23
APP100246,,51.0,graduate,MARRIED,SELF EMPLOYED,62443,910734 rs,36.0,402.0,796127.0,Approved,2023-09-02
APP100247,MALE,44.0,not graduate,MARRIED,self-employed,80534,1054831,72.0,793.0,152538.0,Rejected,2020-12-27
APP100248,FEMALE,54.0,graduate,Married,SELF EMPLOYED,159490,1734416,48.0,675.0,584943.0,Rejected,2020-11-06
,male,88.0,not graduate,Single,Self-Employed,51795,2404866,72.0,830.0,852348.0,Rejected,2018-06-21
APP100250,male,39.0,not graduate,SINGLE,Self-Employed,34194,522201,60.0,821.0,578747.0,Approved,2020-03-21
APP100251,FEMALE,85.0,Not Graduate,,Self-Employed,126573,2519396,48.0,589.0,380252.0,Rejected,2018-09-08
APP100252,male,31.0,Not Graduate,SINGLE,Self-Employed,104559,806750,24.0,532.0,50553.0,Approved,2021-03-25
APP100253,FEMALE,40.0,Graduate,married,self-employed,149566,2808479,48.0,827.0,412482.0,Approved,2024-02-15
APP100254,Female,61.0,GRADUATE,SINGLE,Salaried,94313,1857788,36.0,366.0,422704.0,Rejected,2023-04-19
APP100255,FEMALE,82.0,Graduate,,Self-Employed,36712,1384787,60.0,842.0,,Rejected,2023-08-31
APP100256,FEMALE,78.0,not graduate,SINGLE,Self-Employed,12198,,60.0,810.0,530995.0,Approved,2019-07-21
APP100257,male,72.0,GRADUATE,MARRIED,self-employed,62301,1300521,60.0,,530990.0,Approved,2021-11-04
APP100258,male,88.0,graduate,MARRIED,SELF EMPLOYED,160087,2110204,12.0,551.0,326267.0,Approved,2020-07-16
APP100259,Male,67.0,not graduate,MARRIED,SELF EMPLOYED,188836,2071116,36.0,646.0,374955.0,Rejected,2024-03-10
APP100260,Male,29.0,Not Graduate,SINGLE,,188107,55295,60.0,496.0,770590.0,Approved,2023-02-08
APP100261,Female,32.0,Graduate,Single,SELF EMPLOYED,107528,865468,60.0,452.0,171899.0,Rejected,2024-10-10
APP100262,Male,34.0,Graduate,Single,SALARIED,95448,831035,36.0,886.0,418396.0,Rejected,2020-08-19
APP100263,FEMALE,51.0,graduate,SINGLE,Salaried,"22,859",1360460,12.0,414.0,133644.0,,2022-10-06
APP100264,male,52.0,Graduate,Single,SELF EMPLOYED,157587,1348029,60.0,884.0,651258.0,Approved,2024-07-27
APP100265,Male,56.0,Graduate,SINGLE,self-employed,25965,1290602,72.0,899.0,651793.0,Approved,2020-11-30
APP100266,Male,72.0,GRADUATE,Single,SALARIED,20588,233910,60.0,507.0,32905.0,Rejected,2019-05-25
APP100267,Female,76.0,not graduate,,Salaried,,2349411,36.0,877.0,819388.0,Rejected,2018-01-20
APP100268,female,22.0,GRADUATE,Married,Self-Employed,75869,1492187,36.0,,405771.0,Approved,2020-04-02
APP100269,Female,47.0,GRADUATE,Single,SELF EMPLOYED,100568,1412785,48.0,895.0,237770.0,Approved,2020-01-04
APP100270,FEMALE,21.0,Graduate,MARRIED,Salaried,198951,1217157 rs,12.0,801.0,857246.0,Approved,2022-04-01
APP100271,male,32.0,not graduate,Married,Salaried,11575,1629646,24.0,627.0,790255.0,Approved,2021-11-13
APP100272,Female,52.0,Graduate,married,Self-Employed,112784,87936,24.0,570.0,607475.0,Rejected,2020-11-03
APP100273,,-5.0,Graduate,SINGLE,,185177,245170 rs,24.0,643.0,683172.0,,2019-05-19
APP100274,male,72.0,GRADUATE,married,SELF EMPLOYED,89966,801718 rs,24.0,681.0,347233.0,Approved,2018-05-30
APP100275,male,83.0,Not Graduate,Single,SALARIED,51603,1463423,24.0,491.0,883769.0,Rejected,2019-02-10
APP100276,Male,77.0,Not Graduate,Single,SELF EMPLOYED,143798,799945,12.0,536.0,507343.0,Approved,2023-10-08
APP100277,,41.0,GRADUATE,MARRIED,self-employed,120027,981756,72.0,332.0,147344.0,Approved,2023-12-14
APP100278,Male,39.0,GRADUATE,Married,Salaried,102672,828843,36.0,520.0,911873.0,Rejected,2023-12-24
APP100279,female,61.0,Graduate,Married,Self-Employed,39066,712436,36.0,300.0,470275.0,Approved,2023-11-23
APP100280,male,49.0,not graduate,married,self-employed,49780,2052009,24.0,-50.0,499138.0,Rejected,2019-03-05
APP100281,MALE,68.0,Graduate,Married,Salaried,170025,1295082,12.0,367.0,392932.0,Rejected,2024-05-08
,MALE,20.0,Graduate,Single,Salaried,42230,,48.0,688.0,422215.0,,2022-12-26
APP100283,FEMALE,87.0,graduate,MARRIED,SALARIED,11980,1234325,48.0,881.0,2294.0,Approved,2020-11-03
APP100284,Male,49.0,Graduate,SINGLE,Self-Employed,148278,1982984,72.0,674.0,541132.0,Approved,2023-04-11
APP100285,Male,19.0,not graduate,married,SELF EMPLOYED,117587,2628850,48.0,522.0,289475.0,Rejected,2018-11-28
APP100286,FEMALE,76.0,Graduate,married,Salaried,170000,1678015,72.0,838.0,160228.0,Approved,2024-02-16
APP100287,FEMALE,150.0,GRADUATE,SINGLE,self-employed,61336,459749,12.0,604.0,9682.0,Approved,2019-10-22
APP100288,FEMALE,31.0,not graduate,Single,Self-Employed,195502,1438623,60.0,522.0,821297.0,Approved,2022-12-16
APP100289,,68.0,GRADUATE,married,SELF EMPLOYED,130964,232054,48.0,591.0,596587.0,Rejected,2021-02-01
APP100290,female,28.0,graduate,Married,self-employed,"30,023",2554339,36.0,828.0,484426.0,Approved,2020-08-26
APP100291,Male,27.0,graduate,Married,Self-Employed,,79734,24.0,416.0,357062.0,Approved,2024-02-16
APP100292,male,75.0,not graduate,Married,SALARIED,178273,2426130,60.0,534.0,,Approved,2018-10-01
APP100293,,51.0,Not Graduate,MARRIED,self-employed,49975,122895,24.0,550.0,158554.0,Rejected,2021-07-07
APP100294,Male,70.0,Not Graduate,SINGLE,Self-Employed,144555,1012348,36.0,570.0,107001.0,Approved,2018-09-13
APP100295,male,45.0,not graduate,Single,SELF EMPLOYED,196207,685795,24.0,769.0,968762.0,Rejected,2021-05-19
APP100296,female,35.0,not graduate,Married,Salaried,97723,615766,72.0,697.0,775548.0,Rejected,2018-09-14
APP100297,male,43.0,GRADUATE,Married,Self-Employed,164041,2700436,12.0,762.0,524013.0,Rejected,2020-11-08
APP100298,female,24.0,graduate,MARRIED,self-employed,158750,267320,72.0,544.0,611249.0,Approved,2022-04-22
APP100299,FEMALE,62.0,not graduate,Married,SELF EMPLOYED,95757,2732040,12.0,744.0,198792.0,Approved,2019-05-11
APP100300,female,62.0,Graduate,MARRIED,Salaried,165770,1686220,36.0,877.0,608079.0,Approved,2019-01-02
APP100301,Male,88.0,GRADUATE,SINGLE,SELF EMPLOYED,119900,315327,48.0,871.0,379746.0,Approved,2019-05-12
APP100302,FEMALE,52.0,graduate,married,,158930,2458620,48.0,,11143.0,Approved,2018-09-03
APP100303,Male,69.0,GRADUATE,Married,SALARIED,88981,2779131,24.0,725.0,303156.0,Approved,2020-04-22
APP100304,MALE,38.0,graduate,Married,SALARIED,48343,841945 rs,36.0,431.0,368542.0,Rejected,2024-01-30
APP100305,Female,45.0,Graduate,SINGLE,SELF EMPLOYED,54903,2653729,36.0,303.0,483508.0,Rejected,2022-11-18
APP100306,female,61.0,graduate,married,Salaried,100011,1998294 rs,12.0,,722150.0,Rejected,2023-10-29
APP100307,,73.0,GRADUATE,MARRIED,Salaried,20838,753348,48.0,553.0,376487.0,Approved,2023-07-28
APP100308,Female,27.0,graduate,married,Self-Employed,179400,2451244,48.0,647.0,971841.0,Rejected,2020-04-13
APP100309,female,40.0,GRADUATE,Married,Self-Employed,76956,1087183,60.0,493.0,233060.0,Rejected,
APP100310,FEMALE,65.0,not graduate,SINGLE,SALARIED,22633,1633124,12.0,387.0,830625.0,Approved,2024-03-17
APP100311,MALE,69.0,Graduate,Single,SALARIED,90779,293758,48.0,623.0,928056.0,Rejected,2018-10-04
APP100312,Male,32.0,GRADUATE,SINGLE,Salaried,13665,857819,48.0,851.0,168593.0,Approved,2020-08-18
APP100313,male,72.0,Not Graduate,MARRIED,Salaried,107359,2625792,72.0,681.0,782711.0,Approved,2024-11-17
APP100314,Male,60.0,Not Graduate,MARRIED,self-employed,135129,726925,24.0,519.0,91721.0,Approved,2024-03-02
APP100315,male,67.0,graduate,Married,Self-Employed,37263,1087041,48.0,890.0,963121.0,Approved,2018-01-31
APP100316,Male,23.0,not graduate,SINGLE,Salaried,142623,2134975,24.0,609.0,25391.0,Rejected,2018-10-01
APP100317,female,50.0,not graduate,Single,Salaried,122592,1210819,48.0,769.0,640460.0,Approved,2024-03-18
APP100318,MALE,79.0,Not Graduate,SINGLE,SALARIED,28906,2610475,72.0,493.0,806064.0,Approved,2020-07-30
APP100319,male,72.0,graduate,MARRIED,SELF EMPLOYED,33395,1458607,72.0,883.0,55047.0,Rejected,2024-05-18
APP100320,FEMALE,56.0,not graduate,SINGLE,SALARIED,116859,2005811,24.0,681.0,128969.0,Approved,2024-11-21
APP100321,Male,29.0,not graduate,Married,Salaried,"193,214",1311952,12.0,591.0,412973.0,Rejected,2020-01-10
APP100322,Male,48.0,graduate,MARRIED,Self-Employed,176281,1222829,24.0,869.0,498826.0,Approved,2019-04-16
APP100323,male,-5.0,GRADUATE,SINGLE,SELF EMPLOYED,112013,2094416,48.0,499.0,995890.0,Rejected,2019-08-24
APP100324,FEMALE,70.0,Not Graduate,SINGLE,self-employed,65191,491901,12.0,579.0,346385.0,Rejected,2020-12-28
APP100325,FEMALE,51.0,not graduate,Married,SALARIED,35631,1631214 rs,72.0,885.0,66730.0,Approved,2020-07-13
APP100326,,58.0,GRADUATE,Married,self-employed,120570,746788,36.0,785.0,162962.0,Approved,2023-10-18
APP100327,female,27.0,GRADUATE,SINGLE,Self-Employed,141675,2907557,48.0,441.0,695721.0,Rejected,2021-08-03
APP100328,female,69.0,GRADUATE,Single,SELF EMPLOYED,101678,1440062,48.0,596.0,250932.0,Approved,2018-05-31
APP100329,female,74.0,GRADUATE,MARRIED,Self-Employed,86969,808594,60.0,324.0,721703.0,Approved,2020-04-16
APP100330,female,20.0,Graduate,SINGLE,SELF EMPLOYED,187095,599795,60.0,736.0,991281.0,Rejected,2021-01-31
APP100331,female,74.0,Graduate,Married,self-employed,127878,2962487,12.0,731.0,172639.0,Rejected,2020-09-05
APP100332,MALE,50.0,graduate,MARRIED,,22425,2019912,72.0,324.0,60627.0,Rejected,2024-10-25
APP100333,FEMALE,24.0,Not Graduate,Married,Self-Employed,98771,2537093 rs,36.0,471.0,845874.0,Rejected,2021-11-05
APP100334,female,21.0,graduate,MARRIED,SELF EMPLOYED,174296,2478852,24.0,385.0,773697.0,Rejected,2024-05-11
APP100335,FEMALE,56.0,Graduate,SINGLE,,9245,1817892,72.0,546.0,201958.0,Rejected,2022-07-09
APP100336,FEMALE,65.0,graduate,married,SELF EMPLOYED,97247,1284141,60.0,729.0,976132.0,Approved,2021-06-15
APP100337,Female,-5.0,graduate,married,self-employed,76422,2003562,36.0,367.0,788592.0,Approved,2018-10-07
APP100338,MALE,33.0,GRADUATE,MARRIED,Salaried,120852,2005774,36.0,319.0,582116.0,Approved,2022-04-29
APP100339,female,55.0,not graduate,Married,self-employed,169556,1350415,12.0,838.0,965818.0,Rejected,2021-04-19
APP100340,Male,21.0,Graduate,Married,Salaried,43632,,24.0,706.0,408075.0,Approved,2024-04-03
APP100341,male,21.0,Graduate,Married,Self-Employed,106.6k,2859887,12.0,850.0,612614.0,Rejected,2023-12-05
APP100342,Male,44.0,,SINGLE,Salaried,85247,709271,36.0,474.0,139230.0,Approved,2023-09-06
APP100343,MALE,34.0,,MARRIED,Self-Employed,193867,594303,24.0,409.0,536653.0,Approved,2024-12-24
APP100344,male,87.0,graduate,SINGLE,Salaried,95491,1296951,72.0,634.0,347775.0,Approved,2021-01-24
APP100345,MALE,71.0,Not Graduate,married,Self-Employed,17554,1639184,48.0,635.0,4267.0,Approved,2021-11-09
APP100346,FEMALE,25.0,Graduate,married,self-employed,89855,1669859,60.0,722.0,385530.0,Approved,2022-02-03
APP100347,male,70.0,GRADUATE,Married,SALARIED,193514,1463480,72.0,617.0,368147.0,Approved,2020-01-10
APP100348,FEMALE,22.0,GRADUATE,Married,SALARIED,35183,429917,24.0,553.0,824304.0,Rejected,2022-01-30
APP100349,Male,86.0,GRADUATE,MARRIED,SALARIED,116673,332155,60.0,469.0,625589.0,Approved,2024-11-13
APP100350,Male,64.0,Graduate,married,Salaried,134145,2086469,72.0,-50.0,514929.0,Approved,2018-07-28
APP100351,male,-5.0,Graduate,MARRIED,,173066,1002004,48.0,485.0,110007.0,Approved,2024-10-08
APP100352,male,57.0,GRADUATE,married,Self-Employed,33282,2593501,72.0,325.0,937631.0,Approved,2023-03-18
APP100353,female,24.0,Graduate,Single,Salaried,103776,2252835,72.0,434.0,341447.0,Rejected,2023-05-08
APP100354,MALE,29.0,GRADUATE,MARRIED,Salaried,38742,1843732,12.0,492.0,577434.0,Rejected,2024-05-31
APP100355,female,42.0,Not Graduate,Single,self-employed,21803,622605,12.0,628.0,65204.0,Approved,2019-07-18
APP100356,MALE,45.0,Not Graduate,SINGLE,Self-Employed,90897,2171416,36.0,514.0,893282.0,Rejected,2020-09-07
APP100357,female,60.0,Not Graduate,married,Self-Employed,69373,867618,12.0,610.0,953210.0,Rejected,2024-03-10
APP100358,FEMALE,64.0,graduate,Single,self-employed,112506,2947373,24.0,634.0,770714.0,Rejected,2022-05-17
APP100359,male,66.0,graduate,SINGLE,SELF EMPLOYED,131087,151280,60.0,829.0,489076.0,Approved,2024-04-08
APP100360,Male,71.0,not graduate,MARRIED,self-employed,113727,2938220,72.0,488.0,,Approved,2022-10-22
APP100361,MALE,35.0,not graduate,Single,SELF EMPLOYED,98.0k,1900364,24.0,355.0,347674.0,Rejected,2020-07-28
APP100362,MALE,44.0,not graduate,Single,SALARIED,117164,1761540,60.0,663.0,73582.0,Rejected,2024-04-20
APP100363,Male,89.0,Not Graduate,SINGLE,SALARIED,42074,121019,48.0,382.0,817751.0,Approved,2022-03-11
APP100364,female,23.0,Not Graduate,Single,SALARIED,100099,1599908,60.0,540.0,764850.0,Approved,2019-10-05
APP100365,MALE,86.0,Not Graduate,SINGLE,SALARIED,37493,2277514,36.0,402.0,779163.0,Approved,2024-07-24
APP100366,FEMALE,88.0,Graduate,married,self-employed,36608,487266,12.0,796.0,,Approved,2020-10-23
APP100367,male,39.0,Graduate,married,SALARIED,,"2,339,013",24.0,581.0,199071.0,Approved,2019-12-23
APP100368,Male,76.0,Not Graduate,married,self-employed,114934,2234915,72.0,548.0,987460.0,Rejected,2019-05-21
APP100369,male,64.0,GRADUATE,Single,Self-Employed,133.0k,,24.0,680.0,373902.0,Rejected,2024-03-19
APP100370,MALE,85.0,not graduate,Single,Self-Employed,137160,1560117,72.0,756.0,31499.0,Approved,2018-05-20
,MALE,49.0,graduate,Married,Salaried,183594,1490784,12.0,449.0,751485.0,Approved,2020-04-10
APP100372,Male,18.0,not graduate,Married,Self-Employed,144612,863308,48.0,362.0,64017.0,Rejected,2022-03-23
APP100373,FEMALE,71.0,GRADUATE,SINGLE,SELF EMPLOYED,80640,1588134,,342.0,242956.0,Rejected,
APP100374,Female,63.0,Graduate,Single,SELF EMPLOYED,74898,2617616,24.0,887.0,133737.0,Rejected,2018-04-03
APP100375,Male,58.0,Not Graduate,SINGLE,SALARIED,102028,1640941,72.0,781.0,727688.0,Rejected,2020-06-10
APP100376,Female,58.0,Graduate,MARRIED,Salaried,100653,1597987,36.0,685.0,402659.0,Rejected,2023-12-06
APP100377,female,25.0,Graduate,Single,self-employed,,144844,72.0,864.0,703582.0,Approved,2024-01-09
APP100378,Female,49.0,GRADUATE,MARRIED,self-employed,147336,1213593,24.0,407.0,483778.0,Rejected,2019-11-17
APP100379,FEMALE,47.0,Graduate,Single,self-employed,196949,1243400,72.0,843.0,598504.0,Approved,2020-11-25
APP100380,female,63.0,Graduate,married,SALARIED,59188,1883848,72.0,,653471.0,Approved,
APP100381,Female,69.0,,SINGLE,Salaried,142040,1464898,72.0,554.0,574876.0,Rejected,2018-06-01
APP100382,female,78.0,not graduate,Married,Self-Employed,127176,279178,12.0,593.0,20048.0,Approved,2022-09-01
APP100383,Female,30.0,GRADUATE,married,Self-Employed,14050,913406,36.0,431.0,717488.0,Approved,2020-04-06
APP100384,FEMALE,57.0,Not Graduate,Married,SALARIED,179444,2271696,48.0,893.0,,Rejected,2018-06-13
APP100385,Female,78.0,not graduate,Single,SELF EMPLOYED,146285,2949920,24.0,340.0,478317.0,Approved,2018-09-06
APP100386,Female,61.0,Graduate,MARRIED,self-employed,145389,2131172,60.0,859.0,258644.0,Rejected,2022-07-06
APP100387,Female,79.0,graduate,,SELF EMPLOYED,150776,758424,36.0,694.0,883001.0,Rejected,2023-12-31
APP100388,Male,,not graduate,married,Self-Employed,137129,892062,24.0,744.0,506333.0,Rejected,2020-04-04
,Male,65.0,graduate,Married,SALARIED,35910,1754460,60.0,369.0,38301.0,Approved,2019-09-19
APP100390,Male,-5.0,Not Graduate,SINGLE,SELF EMPLOYED,"72,843",968024,36.0,552.0,434616.0,Approved,2021-02-22
APP100391,FEMALE,76.0,Graduate,SINGLE,Self-Employed,25736,"1,593,101",60.0,531.0,243564.0,,2023-11-21
APP100392,female,74.0,not graduate,SINGLE,SALARIED,156055,2887834,36.0,517.0,658050.0,Rejected,2018-11-29
APP100393,MALE,28.0,Not Graduate,Married,self-employed,"177,014",2849780,60.0,580.0,195722.0,,2023-06-08
APP100394,Female,42.0,GRADUATE,MARRIED,Salaried,64784,1797833,60.0,398.0,793707.0,Approved,2022-03-06
APP100395,Female,78.0,Not Graduate,MARRIED,Self-Employed,63165,148686 rs,24.0,877.0,189587.0,Rejected,2020-01-12
APP100396,FEMALE,63.0,GRADUATE,married,Salaried,160653,682978,36.0,343.0,166781.0,Rejected,2024-05-12
APP100397,Female,71.0,GRADUATE,Married,SALARIED,13754,1294741,48.0,580.0,831989.0,Approved,2021-10-30
APP100398,Male,51.0,not graduate,Single,Self-Employed,82990,2957746,72.0,399.0,985655.0,Rejected,2021-03-27
APP100399,MALE,24.0,graduate,Single,self-employed,115.2k,2678111 rs,60.0,527.0,891251.0,Approved,2020-07-05
APP100400,male,79.0,GRADUATE,SINGLE,self-employed,22173,596673,72.0,439.0,799400.0,Approved,2021-09-07
APP100401,Female,74.0,Graduate,MARRIED,SALARIED,185264,493433,24.0,584.0,89987.0,Approved,2022-05-03
APP100402,Male,22.0,not graduate,MARRIED,Salaried,147095,204945,24.0,695.0,,Rejected,2019-03-09
APP100403,male,52.0,GRADUATE,Married,SELF EMPLOYED,70927,818160 rs,36.0,760.0,39138.0,Approved,2024-06-26
APP100404,MALE,54.0,not graduate,Married,self-employed,66001,990335,72.0,544.0,,Rejected,2022-09-15
APP100405,male,77.0,Graduate,married,Salaried,19658,2998381,24.0,354.0,77075.0,Approved,2024-02-22
APP100406,Male,82.0,not graduate,Married,Salaried,199730,1760421,72.0,594.0,619716.0,Approved,2024-09-29
APP100407,female,33.0,not graduate,married,Self-Employed,50340,1028723,72.0,779.0,235951.0,Approved,2020-11-06
APP100408,female,,GRADUATE,SINGLE,SELF EMPLOYED,68351,"2,661,276",12.0,456.0,616755.0,Approved,2023-08-04
APP100409,,150.0,Not Graduate,SINGLE,SALARIED,14949,2057794,60.0,439.0,712190.0,Approved,
APP100410,FEMALE,59.0,not graduate,MARRIED,self-employed,153059,235157,36.0,842.0,531086.0,Approved,2020-08-10
APP100411,male,78.0,GRADUATE,MARRIED,SELF EMPLOYED,166746,486047,12.0,415.0,124405.0,Approved,2021-02-14
APP100412,Female,-5.0,Graduate,MARRIED,Salaried,46407,2098927,60.0,443.0,438576.0,Approved,2018-01-08
APP100413,Female,65.0,Graduate,Single,SELF EMPLOYED,22287,1189992,36.0,702.0,239178.0,,2024-03-03
APP100414,female,79.0,Not Graduate,married,Self-Employed,56256,140566,36.0,891.0,961629.0,Approved,2021-12-09
APP100415,FEMALE,81.0,Graduate,SINGLE,Self-Employed,"69,145",319458,48.0,520.0,764856.0,,2023-01-03
APP100416,Male,74.0,GRADUATE,,Salaried,184606,1104971,24.0,456.0,42201.0,Approved,2023-08-30
APP100417,Female,85.0,Not Graduate,Single,Salaried,183203,1828227,36.0,627.0,996162.0,Rejected,
APP100418,female,63.0,GRADUATE,Single,SALARIED,126210,303304 rs,24.0,697.0,956579.0,Rejected,2021-02-02
APP100419,,45.0,Not Graduate,SINGLE,self-employed,117187,2201133,72.0,829.0,661769.0,Rejected,2023-12-16
APP100420,female,20.0,Not Graduate,SINGLE,self-employed,187721,433157,12.0,563.0,763615.0,Rejected,2023-05-02
APP100421,Female,54.0,,MARRIED,SELF EMPLOYED,19078,2514785,24.0,799.0,542590.0,Approved,2018-10-09
APP100422,Female,65.0,Not Graduate,Single,self-employed,189326,1808841,48.0,715.0,381961.0,Rejected,2021-10-03
APP100423,female,36.0,GRADUATE,MARRIED,Salaried,14127,613287,12.0,658.0,725435.0,Approved,2020-06-19
APP100424,Male,34.0,Graduate,SINGLE,SELF EMPLOYED,96900,679437,48.0,525.0,235417.0,Rejected,2020-09-30
APP100425,male,57.0,Graduate,Single,self-employed,74291,1766546,48.0,668.0,872397.0,Approved,2023-09-16
APP100426,Female,67.0,not graduate,Single,SALARIED,32361,511252,12.0,573.0,327992.0,,2024-10-18
APP100427,,150.0,graduate,Married,Salaried,23984,,48.0,695.0,82852.0,Rejected,2020-04-27
APP100428,female,46.0,graduate,Single,Salaried,35004,,72.0,313.0,713152.0,Rejected,2019-09-02
APP100429,FEMALE,68.0,Graduate,MARRIED,self-employed,58972,1869798,60.0,613.0,64114.0,Approved,2022-10-12
APP100430,male,59.0,not graduate,Married,SALARIED,143.4k,185710,,402.0,371567.0,Approved,2023-07-15
APP100431,MALE,46.0,graduate,Single,SALARIED,66046,2695559,12.0,382.0,261125.0,Approved,2021-10-30
APP100432,Male,83.0,GRADUATE,Married,Self-Employed,62040,295645,48.0,702.0,850272.0,Approved,2024-11-15
APP100433,MALE,34.0,GRADUATE,Single,Salaried,161490,1135518,12.0,337.0,836228.0,Approved,
APP100434,male,48.0,Not Graduate,married,Salaried,20240,987046,48.0,875.0,661275.0,Approved,2018-06-18
APP100435,male,69.0,graduate,MARRIED,self-employed,9436,799774,24.0,858.0,134075.0,Approved,2019-12-20
